id,city,country,region,short_description,budget_level,master_travel_score,rank_overall,data_sources,source_count,climate_zone,climate_avg_temp_c,climate_source,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,composite_score,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,meteo_avg_temp_c,meteo_annual_precip_mm,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort_month,meteo_wet_months,meteo_cold_months,meteo_hot_months,image_score,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_attractiveness,col_cost_of_living_index,col_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score
15583c28-1e8a-46d5-b4c2-342b99cdb091,Lima,Peru,south_america,"A lively blend of colonial charm and vibrant modernity, with bustling markets, ocean views, and the tantalizing aroma of street food.",Mid-range,6.82,55,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.77,meteostat,5,3,3,2,4,5,3,4,2,3.44,False,True,True,False,19.77,86.0,3.33,9.42,1.0,20.0,0.0,0.0,,,,,,,,32.53,11.22,30.71,21.53,28.17,Budget,0.866
d61c9838-c92c-4619-aa92-5daf546b71df,Algarve,Portugal,europe,"Golden cliffs and serene beaches meet charming villages, where the scent of grilled sardines and the sound of ocean waves fill the air.",Mid-range,6.81,56,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.43,meteostat,3,4,4,5,3,4,4,3,3,3.67,True,True,True,False,18.43,1541.5,9.15,8.58,6.0,19.0,0.0,0.0,,,,,,,,47.94,20.73,39.01,40.26,46.8,Mid-range,0.976
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Vilamoura,Portugal,europe,"Sun-drenched marina views, vibrant nightlife, and golden beaches create a lively yet relaxed atmosphere perfect for unwinding and enjoying coastal charm.",Mid-range,6.81,57,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.43,meteostat,3,3,4,5,4,4,4,3,3,3.67,True,True,False,False,18.43,1541.5,9.15,8.58,6.0,19.0,0.0,0.0,,,,,,,,47.94,20.73,39.01,40.26,46.8,Mid-range,0.976
0fcdac6c-fddc-43a4-93c5-dd03a6cd75dc,Lagos,Portugal,europe,"Charming cobblestone streets lead to golden beaches and dramatic cliffs, where the ocean breeze mingles with the aroma of grilled seafood.",Mid-range,6.81,58,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.43,meteostat,3,4,4,5,4,4,3,3,3,3.67,True,True,True,False,18.43,1541.5,9.15,8.58,6.0,19.0,0.0,0.0,,,,,,,,47.94,20.73,39.01,40.26,46.8,Mid-range,0.976
56bbfddd-b9ea-4b44-a2bc-61b45baba7d7,Jaipur,India,asia,"A tapestry of vibrant colors and bustling markets, where ancient forts and palaces echo the grandeur of a rich cultural heritage.",Budget,6.78,59,climate|visual|cost|wtc_ratings,4,Tropical/Hot,25.95,meteostat,5,3,3,1,3,4,3,3,2,3.0,True,True,True,False,25.95,1332.8,,8.04,11.0,9.0,0.0,71.0,71.1,1.0,5.0,84.803,150.504,58.213,4.966,24.43,5.3,26.43,17.56,49.72,Budget,2.035
21b7a81d-f0a3-4260-be02-f6c82cc74254,Manama,Bahrain,middle_east,"A blend of modern skyscrapers and traditional souks, offering a warm, welcoming atmosphere with the aroma of spices and sea breezes.",Mid-range,6.78,60,climate|visual|cost|wtc_ratings,4,Tropical/Hot,27.96,meteostat,4,3,2,3,4,4,3,4,2,3.22,True,True,False,False,27.96,858.0,9.87,9.69,1.0,62.0,0.0,84.0,45.8,1.0,4.0,108.97,137.346,37.352,4.096,54.77,29.22,44.59,48.94,61.41,Mid-range,1.121
60ee6bbb-54f1-495d-b0ce-8f6c4a73f6ab,Ubud,Indonesia,asia,"Lush rice terraces, serene temples, and a vibrant arts scene create a peaceful yet inspiring atmosphere perfect for rejuvenation and exploration.",Budget,6.76,61,climate|cost|wtc_ratings,3,Tropical/Hot,27.56,meteostat,4,3,5,2,2,4,5,2,4,3.44,True,True,True,False,27.56,26945.0,7.84,9.4,3.0,84.0,0.0,44.0,,,,,,,,35.85,9.82,38.29,17.74,21.07,Mid-range,0.588
f995d5c0-49d2-495e-890e-c6aa0eda12d6,Cozumel,Mexico,north_america,"Crystal-clear waters, lively coral reefs, and gentle ocean breezes create a serene paradise perfect for snorkeling, diving, and unwinding by the beach.",Mid-range,6.74,62,climate|cost|wtc_ratings,3,Tropical/Hot,26.67,meteostat,3,4,4,5,3,4,3,2,4,3.56,True,True,True,False,26.67,2815.2,,8.4,1.0,17.0,0.0,18.0,,,,,,,,35.35,12.55,34.82,32.67,38.62,Mid-range,1.093
6eeed41e-07f1-4e44-85d3-a04a06bb3500,Port Louis,Mauritius,africa,"A bustling port city where vibrant markets, colonial architecture, and the scent of street food create a lively and colorful atmosphere.",Mid-range,6.74,63,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.85,meteostat,4,3,4,5,3,4,3,3,2,3.44,False,True,True,False,21.85,28295.0,7.18,9.84,3.0,84.0,0.0,0.0,,,,,,,,44.08,10.95,45.61,33.44,29.62,Mid-range,0.672
0a7d0b01-4cdf-4968-81ea-ac4e5d5d2fa1,Los Angeles,United States,north_america,"Endless sunshine, diverse neighborhoods, and the allure of Hollywood create a dynamic atmosphere where every street feels like a new adventure.",Luxury,6.73,64,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.47,meteostat,4,3,3,4,5,4,4,5,2,3.78,False,True,True,True,18.47,63.4,,8.79,10.0,7.0,0.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
6b93d8e6-ab6a-4a5e-91f8-f42198c06d01,Sao Paulo,Brazil,south_america,"Energetic streets buzz with life, offering a tapestry of art, diverse cuisine, and vibrant nightlife that captivates every sense.",Mid-range,6.72,65,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.13,meteostat,5,3,2,2,5,5,3,5,1,3.44,False,True,True,False,21.13,6394.5,,9.07,4.0,50.0,0.0,0.0,,,,,,,,33.24,8.27,28.16,25.24,27.85,Budget,0.838
7501d127-18a5-4b9a-8b57-c171d707d2d8,Manaus,Brazil,south_america,"A bustling gateway to the Amazon, where vibrant markets, lush rainforests, and the confluence of rivers create a unique sensory adventure.",Mid-range,6.7,66,climate|cost|wtc_ratings,3,Tropical/Hot,27.5,meteostat,4,4,5,2,3,4,3,3,4,3.56,False,True,True,True,27.5,9329.0,,8.07,2.0,42.0,0.0,47.0,,,,,,,,33.24,8.27,28.16,25.24,27.85,Budget,0.838
f8cceb46-257d-4b51-b34a-4cba69ace227,Koh Lanta,Thailand,asia,"Golden beaches, gentle waves, and lush greenery create a serene escape where you can unwind and soak in the tranquil island vibe.",Budget,6.69,67,climate|cost|wtc_ratings,3,Tropical/Hot,29.06,meteostat,3,4,4,5,3,4,4,2,4,3.67,True,True,True,False,29.06,3066.2,,7.79,12.0,9.0,0.0,132.0,,,,,,,,43.21,14.69,45.15,22.59,31.56,Mid-range,0.73
91ace5e5-3303-4877-bc9d-7e024b7709f7,Savusavu,Fiji,oceania,"Tucked away on a tranquil bay, this tropical haven offers lush landscapes, warm ocean breezes, and a welcoming, laid-back island vibe.",Mid-range,6.69,68,climate|cost|wtc_ratings,3,Tropical/Hot,26.3,meteostat,3,4,5,5,2,3,4,2,5,3.67,False,True,True,False,26.3,26546.4,,7.79,8.0,62.0,0.0,6.0,,,,,,,,43.16,17.76,48.06,37.42,35.87,Mid-range,0.831
92098031-bc52-4fac-b1df-2dfe76a8de6c,Split,Croatia,europe,Wander through ancient stone streets where the Adriatic breeze mingles with lively chatter and the scent of fresh seafood from bustling markets.,Mid-range,6.67,69,climate|cost|wtc_ratings,3,Warm/Mediterranean,17.4,meteostat,4,3,4,4,4,4,3,3,3,3.56,True,True,True,False,17.4,11617.0,7.33,8.96,5.0,84.0,27.0,9.0,,,,,,,,48.94,13.38,41.98,41.29,47.55,Mid-range,0.972
08a0957f-5a4f-40f9-aa68-c26f20c88f70,Hvar,Croatia,europe,"Sun-drenched beaches, fragrant lavender fields, and lively waterfronts create a vibrant yet relaxed atmosphere perfect for unwinding and exploring.",Mid-range,6.67,70,climate|cost|wtc_ratings,3,Warm/Mediterranean,17.4,meteostat,3,3,4,5,5,4,3,3,2,3.56,True,True,True,False,17.4,11617.0,7.33,8.96,5.0,84.0,27.0,9.0,,,,,,,,48.94,13.38,41.98,41.29,47.55,Mid-range,0.972
82cd6d56-a268-4de2-9339-9471cfd32343,Asturias,Spain,europe,"Lush green landscapes meet rugged coastlines, offering a sense of tranquility and adventure with every breathtaking vista and charming village.",Mid-range,6.66,71,climate|cost|wtc_ratings,3,Temperate,13.69,meteostat,4,4,5,4,3,4,3,2,4,3.67,False,True,True,False,13.69,15131.3,5.06,8.34,7.0,83.0,39.0,0.0,,,,,,,,53.88,21.25,45.69,53.96,70.04,Mid-range,1.3
7517208d-21a3-426b-9489-798ff1e26967,San Andrés,Colombia,south_america,"Turquoise waters, vibrant coral reefs, and a laid-back island vibe invite you to unwind and enjoy the sun-drenched beaches and local culture.",Mid-range,6.66,72,climate|cost|wtc_ratings,3,Tropical/Hot,27.94,meteostat,2,4,4,5,3,3,3,2,4,3.33,True,True,True,False,27.94,24928.8,7.2,9.3,2.0,84.0,0.0,81.0,,,,,,,,26.72,8.18,23.47,19.44,28.85,Budget,1.08
e90eff18-779e-4ad9-8f75-944a034c0600,Bangkok,Thailand,asia,Busy streets filled with vibrant markets and aromatic street food stalls create an exhilarating atmosphere that's both chaotic and captivating.,Budget,6.65,73,climate|cost|wtc_ratings,3,Tropical/Hot,29.12,meteostat,5,3,2,2,5,5,4,5,1,3.56,False,False,True,True,29.12,25607.5,5.68,8.53,2.0,83.0,0.0,140.0,,,,,,,,43.21,14.69,45.15,22.59,31.56,Mid-range,0.73
a010e07c-cf4b-4cf9-8b08-40df2094addd,Dar es Salaam,Tanzania,africa,"Lively markets, vibrant street life, and the warm Indian Ocean breeze create a dynamic and welcoming atmosphere full of local charm.",Budget,6.65,74,climate|cost|wtc_ratings,3,Tropical/Hot,26.37,meteostat,4,3,4,4,3,4,3,3,2,3.33,True,True,True,False,26.37,16198.0,7.89,9.64,1.0,82.0,0.0,31.0,,,,,,,,32.81,12.36,30.04,24.86,15.97,Budget,0.487
4265c1eb-e4f6-4b71-8442-56ad4483a5e4,Guadalajara,Mexico,north_america,"Colorful streets, lively mariachi music, and the rich aroma of street food create an inviting blend of tradition and modernity.",Mid-range,6.65,75,climate|cost|wtc_ratings,3,Warm/Mediterranean,20.37,meteostat,5,3,3,1,4,5,3,4,2,3.33,True,True,True,False,20.37,11376.6,8.08,9.82,10.0,58.0,0.0,0.0,,,,,,,,35.35,12.55,34.82,32.67,38.62,Mid-range,1.093
184fc244-2725-4a56-894d-bbb80ef207e7,Port of Spain,Trinidad and Tobago,north_america,"Bustling streets filled with lively music and vibrant colors offer a sensory feast, where Caribbean culture and urban energy intertwine seamlessly.",Mid-range,6.65,76,climate|cost|wtc_ratings,3,Tropical/Hot,27.07,meteostat,4,3,3,4,4,5,3,4,2,3.56,True,True,True,False,27.07,25639.0,7.69,9.26,1.0,84.0,0.0,14.0,,,,,,,,54.88,15.97,53.96,53.74,38.47,Mid-range,0.701
7b317d9c-9f46-43cc-a3db-5a5072021732,Menorca,Spain,europe,"Golden beaches meet turquoise waters, offering a tranquil escape with gentle breezes, charming villages, and the scent of pine forests in the air.",Mid-range,6.65,77,climate|cost|wtc_ratings,3,Warm/Mediterranean,17.56,meteostat,3,3,4,5,3,4,4,2,4,3.56,True,True,True,False,17.56,7847.7,7.4,9.21,5.0,83.0,7.0,0.0,,,,,,,,53.88,21.25,45.69,53.96,70.04,Mid-range,1.3
0bd12654-ed64-424e-a044-7bc574bcf078,Yasawa Islands,Fiji,oceania,"Crystal-clear waters, secluded beaches, and vibrant coral reefs create a serene paradise perfect for unwinding and immersing in natural beauty.",Luxury,6.64,78,climate|cost|wtc_ratings,3,Tropical/Hot,25.67,meteostat,2,4,5,5,2,3,4,1,5,3.44,False,False,True,True,25.67,30437.0,6.72,9.37,2.0,84.0,0.0,2.0,,,,,,,,43.16,17.76,48.06,37.42,35.87,Mid-range,0.831
f7c802c7-e3cb-4922-ae40-a14f5ea56907,Madrid,Spain,europe,"Vibrant streets filled with lively tapas bars, stunning architecture, and a rich tapestry of history create an inviting and energetic atmosphere.",Mid-range,6.62,79,climate|visual|cost|wtc_ratings,4,Temperate,15.94,meteostat,5,3,2,1,5,5,3,5,2,3.44,True,True,True,False,15.94,6163.5,,7.43,6.0,82.0,49.0,4.0,42.2,2.0,4.0,55.957,142.584,53.216,3.972,53.88,21.25,45.69,53.96,70.04,Mid-range,1.3
3b685f46-cdb6-497b-865e-2cd7657a6830,Davao,Philippines,asia,"Lush landscapes meet urban vibrancy, with bustling markets, serene parks, and the scent of tropical fruits filling the air.",Budget,6.62,80,climate|cost|wtc_ratings,3,Tropical/Hot,27.89,meteostat,3,4,5,3,3,4,3,3,4,3.56,True,True,True,False,27.89,4091.2,,8.03,2.0,9.0,0.0,39.0,,,,,,,,37.06,9.59,37.84,20.61,21.47,Mid-range,0.579
27486037-4990-4ad3-89a3-0d7cf6d3e065,Maui,United States,oceania,"Lush landscapes, vibrant sunsets, and the gentle sound of ocean waves create an inviting and tranquil island atmosphere perfect for unwinding.",Luxury,6.61,81,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.17,meteostat,3,4,5,5,3,4,4,2,4,3.78,False,True,True,True,18.17,9359.8,,8.29,7.0,67.0,0.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
d45e5eea-27c6-4eda-b78a-50c21079b270,Puglia,Italy,europe,"Sun-drenched coastlines, charming whitewashed villages, and the aroma of olive groves create a serene and inviting atmosphere.",Mid-range,6.61,82,climate|cost|wtc_ratings,3,Temperate,16.83,meteostat,4,3,4,4,3,5,4,3,4,3.78,True,True,True,False,16.83,195.4,7.58,8.06,9.0,9.0,29.0,1.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
702003ed-543f-4431-acea-79b044373c31,Chengdu,China,asia,"A lively blend of spicy street food aromas, lush green parks, and the gentle charm of giant pandas creates an inviting, laid-back atmosphere.",Mid-range,6.61,83,climate|visual|cost|wtc_ratings,4,Warm/Mediterranean,18.09,meteostat,5,3,4,1,3,5,3,4,2,3.33,False,True,True,False,18.09,3028.0,,7.97,5.0,17.0,36.0,7.0,34.5,1.0,3.0,62.237,129.044,52.181,3.71,41.77,16.53,46.01,28.37,59.99,Mid-range,1.436
61367a40-b3c0-49c2-8f41-7d0b15056f03,Cali,Colombia,south_america,"Lively streets filled with salsa rhythms, vibrant street art, and the aroma of empanadas create an infectious energy that's hard to resist.",Budget,6.59,84,climate|cost|wtc_ratings,3,Warm/Mediterranean,23.78,meteostat,4,3,3,2,5,4,3,3,2,3.22,True,True,True,False,23.78,12299.0,5.22,9.91,1.0,79.0,0.0,0.0,,,,,,,,26.72,8.18,23.47,19.44,28.85,Budget,1.08
a0200fc5-19ef-4717-9121-04e93ef60ae9,Medellín,Colombia,south_america,"Lush green hills surround a vibrant city buzzing with music, art, and the warmth of its welcoming people, offering endless exploration.",Mid-range,6.59,85,climate|cost|wtc_ratings,3,Warm/Mediterranean,23.01,meteostat,4,4,3,1,4,4,3,4,2,3.22,True,True,True,False,23.01,21993.0,5.05,9.92,7.0,74.0,0.0,0.0,,,,,,,,26.72,8.18,23.47,19.44,28.85,Budget,1.08
510ac85b-7867-4b58-bc21-130b533ae441,Stone Town,Tanzania,africa,"Winding alleys filled with vibrant markets, the aroma of spices, and the sound of distant waves create an atmosphere both lively and enchanting.",Budget,6.59,86,climate|cost|wtc_ratings,3,Tropical/Hot,27.13,meteostat,5,3,3,4,3,4,3,3,3,3.44,True,True,False,False,27.13,2700.6,8.64,8.52,9.0,12.0,0.0,45.0,,,,,,,,32.81,12.36,30.04,24.86,15.97,Budget,0.487
8c999bb4-7456-4226-9124-515a84f3cc7d,Durban,South Africa,africa,"A vibrant blend of golden beaches, rich Zulu culture, and fragrant Indian spices, creating an inviting atmosphere full of warmth and diversity.",Mid-range,6.57,87,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.19,meteostat,3,4,4,5,3,4,3,3,2,3.44,True,True,True,False,21.19,9100.5,7.06,9.01,2.0,57.0,0.0,0.0,,,,,,,,42.09,16.6,34.78,41.33,78.36,Mid-range,1.862
6a0bce48-86be-4f4c-9106-9308a936d565,Bocas del Toro,Panama,north_america,"Crystal-clear waters lap against palm-fringed beaches, while vibrant marine life and laid-back island vibes create an unforgettable tropical escape.",Mid-range,6.56,88,climate|cost|wtc_ratings,3,Tropical/Hot,25.95,meteostat,3,4,5,5,3,3,3,2,4,3.56,True,True,True,False,25.95,40207.0,4.78,8.67,3.0,75.0,0.0,3.0,,,,,,,,51.43,21.75,52.16,43.38,33.09,Mid-range,0.643
577b9315-b7a1-489f-9f37-c705858b1162,London,United Kingdom,europe,"Iconic landmarks, bustling markets, and a rich tapestry of culture create a vibrant atmosphere that feels both historic and ever-evolving.",Luxury,6.55,89,climate|visual|cost|wtc_ratings,4,Temperate,12.31,meteostat,5,2,3,1,5,5,3,5,2,3.44,False,True,True,True,12.31,1917.5,,7.03,7.0,17.0,66.0,0.0,61.2,1.0,3.0,129.623,112.369,46.805,4.625,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
87be4d07-b23b-4477-a76e-a6649b328789,Malaga,Spain,europe,"Sun-drenched beaches, vibrant tapas bars, and historic architecture create a lively yet relaxed atmosphere that invites leisurely exploration and indulgence.",Mid-range,6.54,90,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.48,meteostat,4,3,3,4,4,4,3,4,2,3.44,True,True,True,False,19.48,6340.0,8.17,9.66,4.0,82.0,0.0,5.0,,,,,,,,53.88,21.25,45.69,53.96,70.04,Mid-range,1.3
31c38956-bfd7-49a1-82f6-656ae066db1f,Vancouver,Canada,north_america,"Nestled between ocean and mountains, this city offers a harmonious blend of urban excitement and serene natural beauty, perfect for outdoor enthusiasts.",Luxury,6.54,91,climate|cost|wtc_ratings,3,Temperate,11.48,meteostat,4,4,5,3,4,4,4,5,3,4.0,False,True,True,True,11.48,19973.3,,6.23,7.0,81.0,74.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
a62cc361-2d5d-4e24-b6f1-92cb764c348b,Acapulco,Mexico,north_america,"Golden beaches meet vibrant nightlife, where the sound of crashing waves and lively music create an atmosphere that's both thrilling and laid-back.",Mid-range,6.54,92,climate|cost|wtc_ratings,3,Tropical/Hot,27.98,meteostat,3,4,3,4,4,4,3,3,2,3.33,True,True,True,False,27.98,18597.6,8.82,9.38,1.0,83.0,0.0,86.0,,,,,,,,35.35,12.55,34.82,32.67,38.62,Mid-range,1.093
63290557-b50c-409a-91ef-479598d31de3,Tuscany,Italy,europe,"Rolling hills, sun-drenched vineyards, and charming medieval towns create a picturesque landscape that invites leisurely exploration and indulgent culinary experiences.",Mid-range,6.53,93,climate|cost|wtc_ratings,3,Temperate,15.85,meteostat,5,3,5,2,3,5,4,3,4,3.78,False,True,True,True,15.85,1825.8,5.16,7.73,9.0,9.0,43.0,1.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
f5d28e62-c1af-48f7-b421-abfc658ec04a,Arica,Chile,south_america,"Sun-drenched coastal vibes mix with desert landscapes, offering a unique blend of serene beaches and captivating cultural history.",Budget,6.52,94,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.17,meteostat,3,4,4,4,3,3,3,2,4,3.33,True,True,False,False,19.17,52.0,6.19,9.83,1.0,50.0,0.0,0.0,,,,,,,,43.9,13.51,38.87,43.26,33.27,Mid-range,0.758
5cf8ffe5-b559-43a9-a030-fcf73b09400b,Santiago de Chile,Chile,south_america,"A vibrant city where modern skyscrapers meet historic streets, offering stunning mountain views and a lively cultural scene full of energy.",Mid-range,6.51,95,climate|cost|wtc_ratings,3,Temperate,15.04,meteostat,4,4,4,2,4,4,3,4,2,3.44,True,True,True,False,15.04,2780.5,7.37,8.91,1.0,78.0,33.0,0.0,,,,,,,,43.9,13.51,38.87,43.26,33.27,Mid-range,0.758
f12ed1eb-9cc3-4130-857d-d0b44a884a24,Sidi Bou Said,Tunisia,africa,"Whitewashed buildings with blue accents overlook the Mediterranean, offering a serene atmosphere filled with gentle sea breezes and vibrant local art.",Budget,6.5,96,climate|cost|wtc_ratings,3,Warm/Mediterranean,20.18,meteostat,4,2,3,4,3,4,3,2,4,3.22,True,False,False,False,20.18,6281.5,8.12,9.6,4.0,81.0,0.0,22.0,,,,,,,,27.87,5.32,27.36,15.96,27.83,Budget,0.999
e10d6c97-8c49-40ca-a97e-231b750532aa,Caye Caulker,Belize,north_america,"Charming sandy streets, vibrant Caribbean colors, and a laid-back vibe invite you to unwind and soak up the island's easygoing atmosphere.",Budget,6.5,97,climate|cost|wtc_ratings,3,Tropical/Hot,27.1,meteostat,3,4,4,4,3,4,3,2,4,3.44,True,True,False,False,27.1,27621.0,6.81,9.32,1.0,83.0,0.0,70.0,,,,,,,,51.3,11.64,48.76,36.6,45.73,Mid-range,0.891
c4d01836-2731-498c-afa0-164e08df33be,Orlando,United States,north_america,"Theme parks brimming with excitement, vibrant entertainment districts, and sunny afternoons create a lively atmosphere perfect for family adventures and fun-filled days.",Mid-range,6.5,98,climate|visual|cost|wtc_ratings,4,Warm/Mediterranean,23.1,meteostat,3,4,3,2,4,3,3,4,2,3.11,False,True,True,False,23.1,0.0,,8.85,3.0,0.0,0.0,12.0,72.4,1.0,3.0,103.226,125.679,58.271,5.01,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
b5c30c5f-7fb4-4604-9a99-400be0c251d8,Viña del Mar,Chile,south_america,"Ocean breezes, golden beaches, and vibrant gardens create a laid-back vibe, perfect for leisurely strolls and soaking in coastal beauty.",Mid-range,6.5,99,climate|cost|wtc_ratings,3,Temperate,14.98,meteostat,3,3,4,4,4,4,3,4,2,3.44,True,True,False,False,14.98,2025.0,8.55,8.86,1.0,74.0,34.0,0.0,,,,,,,,43.9,13.51,38.87,43.26,33.27,Mid-range,0.758
c62183f8-3057-4af8-9d51-1cba9559f61b,Da Lat,Vietnam,asia,"Misty mornings, lush pine forests, and vibrant markets create a serene escape with a refreshing blend of nature and local culture.",Budget,6.49,100,climate|cost|wtc_ratings,3,Tropical/Hot,27.39,meteostat,3,4,5,1,2,4,4,3,4,3.33,True,True,False,False,27.39,21556.0,6.75,9.31,3.0,83.0,0.0,73.0,,,,,,,,37.48,13.22,38.7,19.98,29.38,Mid-range,0.784
4c39d806-80b5-4c17-8d65-d669932c6b0a,Byron Bay,Australia,oceania,"A laid-back coastal vibe with stunning beaches, vibrant markets, and lush hinterlands offering a perfect blend of relaxation and adventure.",Mid-range,6.49,101,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.26,meteostat,3,4,5,5,3,4,5,2,3,3.78,True,True,True,False,19.26,15195.9,,8.28,1.0,64.0,0.0,0.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
17468e16-e2af-4354-964d-a941191771d7,Yogyakarta,Indonesia,asia,"A vibrant blend of traditional Javanese culture and modern energy, where bustling markets and ancient temples create a rich sensory tapestry.",Budget,6.48,102,climate|cost|wtc_ratings,3,Tropical/Hot,28.2,meteostat,5,3,4,2,3,4,3,3,3,3.33,True,True,True,False,28.2,30981.0,7.04,9.15,6.0,84.0,0.0,97.0,,,,,,,,35.85,9.82,38.29,17.74,21.07,Mid-range,0.588
f887e88d-fece-4030-904c-244950c2fbcc,Fortaleza,Brazil,south_america,"Golden beaches with rolling waves, bustling markets, and vibrant nightlife create an energetic blend of relaxation and excitement.",Mid-range,6.48,103,climate|cost|wtc_ratings,3,Tropical/Hot,27.49,meteostat,3,4,3,5,4,4,3,3,2,3.44,True,True,True,False,27.49,9278.0,,8.08,7.0,52.0,0.0,40.0,,,,,,,,33.24,8.27,28.16,25.24,27.85,Budget,0.838
7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Paris,France,europe,Charming streets lined with artful boutiques and the aroma of freshly baked pastries create a romantic and timeless atmosphere.,Luxury,6.47,104,climate|visual|cost|wtc_ratings,4,Temperate,13.01,meteostat,5,2,3,1,5,5,4,5,2,3.56,True,True,True,False,13.01,0.0,,7.28,7.0,0.0,58.0,0.0,41.2,4.0,4.25,81.552,147.308,43.719,3.94,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
