user_id,persona,age,gender,nationality,home_country,income_tier,trips_per_year,avg_trip_days,typical_daily_budget_usd,typical_trip_budget_usd,preferred_accommodation,preferred_companion,transport_preference,avg_booking_advance_days,climate_preference,activity_tags,pref_adventure,pref_culture,pref_beach,pref_nightlife,pref_luxury,pref_family_friendly,pref_nature,pref_food,pref_safety,pref_digital_nomad,pref_instagram_worthy,pref_value_for_money,n_countries_visited,cities_visited_count,cities_visited,wishlist_count,wishlist,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13
U00049,Weekend Tripper,30,Female,Chinese,China,70-150k,8,2,140.0,280.0,Camping/Glamping,Friends,Road trips,60,Tropical/Hot,historical_sites|live_music|local_markets|museums|nightlife|temples,0.171,0.508,0.233,0.537,0.148,0.464,0.13,0.764,0.638,0.0,0.569,0.73,7,8,New Orleans|Seattle|Oaxaca|Caracas|Sicily|Bay of Islands|Savusavu|Yogyakarta,9,Fortaleza|St Ives|Bordeaux|Launceston|Austin|Cali|Manila|Nara|Malaga,0.171,0.508,0.233,0.537,0.148,0.464,0.13,0.764,0.638,0.0,0.569,0.73,0.28,0.03333333333333333
U00050,Weekend Tripper,41,Male,German,Germany,70-150k,10,2,204.0,408.0,Mid-range Hotel,Friends,Trains preferred,30,Temperate/Mild,architecture|food_tours|nightlife,0.075,0.687,0.533,0.7,0.203,0.346,0.492,0.948,0.658,0.118,0.527,0.81,5,4,Lausanne|Granada|Pittsburgh|Charlottetown,8,Lugano|Sao Paulo|Montevideo|Malaga|Rijeka|Budapest|Vilamoura|Nairobi,0.075,0.687,0.533,0.7,0.203,0.346,0.492,0.948,0.658,0.118,0.527,0.81,0.408,0.03333333333333333
U00051,Adventure Seeker,21,Male,German,Germany,30-70k,5,14,79.0,1106.0,Mid-range Hotel,Family,Any,7,Mediterranean/Warm,food_tours|hiking|water_sports|yoga_wellness,0.776,0.245,0.304,0.208,0.0,0.0,0.903,0.658,0.336,0.137,0.323,1.0,3,3,Cardiff|Antwerp|Oaxaca City,10,Brno|Riga|Shanghai|Christchurch|Yamoussoukro|Dubai|Salta|Tehran|Bucharest|Tbilisi,0.776,0.245,0.304,0.208,0.0,0.0,0.903,0.658,0.336,0.137,0.323,1.0,0.158,0.23333333333333334
U00052,Budget Backpacker,29,Female,British,UK,<30k,2,27,20.0,540.0,Hostel,Solo,Any,7,Tropical/Hot,historical_sites|museums|photography|temples|water_sports|wildlife,1.0,0.549,0.696,0.551,0.046,0.31,0.762,0.702,0.422,0.221,0.56,0.814,12,15,Darwin|Monteverde|Gorée Island|Santa Cruz|Tunis|Catania|Matera|Sucre|Constanta|Zanzibar|Trondheim|Sidi Bou Said|Fukuoka|Luxor|Denver,8,Taupo|Oaxaca|Gjirokastër|Amritsar|Arica|Minneapolis|Delhi|Puerto Vallarta,1.0,0.549,0.696,0.551,0.046,0.31,0.762,0.702,0.422,0.221,0.56,0.814,0.04,0.45
U00053,Budget Backpacker,24,Male,Other,Other,<30k,3,20,58.0,1160.0,Hostel,Solo,Trains preferred,30,Tropical/Hot,architecture|beaches|hiking|photography|wildlife,0.747,0.505,0.388,0.449,0.0,0.0,0.702,0.376,0.426,0.352,0.514,0.924,3,4,Venice|Fort Lauderdale|Sibiu|San Diego,7,Malmö|Petra|Kandy|Granada|Palawan|Havana|Montego Bay,0.747,0.505,0.388,0.449,0.0,0.0,0.702,0.376,0.426,0.352,0.514,0.924,0.116,0.3333333333333333
U00054,Budget Backpacker,25,Male,French,France,30-70k,2,25,37.0,925.0,Mid-range Hotel,Solo,Road trips,7,Mediterranean/Warm,hiking|live_music|wildlife,0.567,0.687,0.401,0.424,0.142,0.223,0.742,0.309,0.507,0.116,0.371,0.78,4,4,San Diego|Shanghai|Piran|Heidelberg,8,Perth|Chisinau|Vladivostok|Asunción|Porto|London|Puerto Vallarta|Dublin,0.567,0.687,0.401,0.424,0.142,0.223,0.742,0.309,0.507,0.116,0.371,0.78,0.074,0.4166666666666667
U00055,Digital Nomad,27,Male,French,France,<30k,4,55,39.0,2145.0,Hostel,Solo,Any,0,Mediterranean/Warm,historical_sites|local_markets|photography|wildlife,0.499,0.86,0.312,0.521,0.19,0.0,0.516,0.777,0.234,0.651,0.594,0.889,3,3,Ladakh|Livingstone|Linz,7,Mumbai|Phoenix|San Juan|Chicago|Maastricht|Marrakesh|Tokyo,0.499,0.86,0.312,0.521,0.19,0.0,0.516,0.777,0.234,0.651,0.594,0.889,0.078,0.9166666666666666
U00056,Adventure Seeker,22,Female,Indian,India,<30k,4,19,100.0,1900.0,Hostel,Solo,Trains preferred,180,Tropical/Hot,beaches|hiking|live_music|local_markets|volunteering|wildlife,1.0,0.05,0.324,0.458,0.108,0.0,0.906,0.585,0.206,0.292,0.677,0.906,9,9,Glasgow|Maun|Lake Tahoe|Akureyri|Marrakesh|Brisbane|Playa del Carmen|Tallinn|Warsaw,3,Chicago|Debrecen|Lima,1.0,0.05,0.324,0.458,0.108,0.0,0.906,0.585,0.206,0.292,0.677,0.906,0.2,0.31666666666666665
U00057,Budget Backpacker,28,Male,British,UK,<30k,1,24,61.0,1464.0,Budget Hotel,Solo,Road trips,90,Tropical/Hot,food_tours|photography|water_sports,1.0,0.608,0.476,0.236,0.094,0.0,1.0,0.523,0.223,0.145,0.626,1.0,4,4,Rijeka|Bristol|Antalya|Melbourne,3,Kathmandu|Hanoi|Siwa Oasis,1.0,0.608,0.476,0.236,0.094,0.0,1.0,0.523,0.223,0.145,0.626,1.0,0.122,0.4
U00058,Weekend Tripper,32,Female,Brazilian,Brazil,30-70k,8,2,236.0,472.0,Budget Hotel,Solo,Trains preferred,7,Mediterranean/Warm,architecture|art_galleries|food_tours|museums,0.39,0.69,0.292,0.49,0.591,0.056,0.224,0.769,0.112,0.235,0.535,0.664,2,2,Bucharest|Bergen,7,Bay of Islands|Baños|Gold Coast|Seattle|Tbilisi|Cornwall|Yangshuo,0.39,0.69,0.292,0.49,0.591,0.056,0.224,0.769,0.112,0.235,0.535,0.664,0.472,0.03333333333333333
U00059,Family Vacationer,42,Male,American,USA,30-70k,2,12,180.0,2160.0,Budget Hotel,Mixed group,Flights only,90,Tropical/Hot,beaches|food_tours|hiking|local_markets,0.2,0.24,0.797,0.088,0.281,1.0,0.794,0.676,0.751,0.181,0.654,0.647,1,1,Zagreb,5,Mombasa|Iquitos|Baku|Crete|Charlotte,0.2,0.24,0.797,0.088,0.281,1.0,0.794,0.676,0.751,0.181,0.654,0.647,0.36,0.2
U00060,Digital Nomad,31,Male,German,Germany,30-70k,4,44,128.0,5632.0,Budget Hotel,Solo,Flights only,60,Mediterranean/Warm,hiking|photography|wildlife,0.417,0.43,0.389,0.339,0.0,0.0,0.377,0.716,0.472,0.783,0.491,0.989,2,2,Oaxaca|Nara,7,Reykjavik|Goa|Braga|Seville|Austin|Banff|Plovdiv,0.417,0.43,0.389,0.339,0.0,0.0,0.377,0.716,0.472,0.783,0.491,0.989,0.256,0.7333333333333333
U00061,Cultural Explorer,33,Male,American,USA,70-150k,4,10,136.0,1360.0,Mid-range Hotel,Solo,Flights only,7,Tropical/Hot,food_tours|historical_sites|museums,0.212,1.0,0.201,0.085,0.414,0.53,0.396,0.942,0.5,0.165,0.957,0.22,10,11,Tuscany|Constanta|Rennes|Beijing|Valdivia|Atlanta|Birmingham|Meknes|Giza|Baltimore|Ulaanbaatar,8,Cardiff|Jodhpur|Rijeka|Dar es Salaam|Bruges|Dakar|Niagara Falls|Arequipa,0.212,1.0,0.201,0.085,0.414,0.53,0.396,0.942,0.5,0.165,0.957,0.22,0.272,0.16666666666666666
U00062,Cultural Explorer,31,Female,British,UK,70-150k,3,7,174.0,1218.0,Mid-range Hotel,Solo,Trains preferred,90,Temperate/Mild,architecture|food_tours|local_markets|museums|wildlife,0.269,0.886,0.352,0.254,0.157,0.232,0.514,0.806,0.934,0.059,0.628,0.478,1,1,Hanoi,6,Cali|Bath|Ladakh|Los Angeles|Phoenix|Siem Reap,0.269,0.886,0.352,0.254,0.157,0.232,0.514,0.806,0.934,0.059,0.628,0.478,0.348,0.11666666666666667
U00063,Digital Nomad,41,Female,Singaporean,Singapore,70-150k,10,34,124.0,4216.0,Luxury Hotel,Solo,Trains preferred,7,Mediterranean/Warm,food_tours|live_music|local_markets|museums|wildlife,0.516,0.578,0.46,0.491,0.288,0.0,0.682,0.66,0.583,0.489,0.257,0.723,11,13,Medellín|Gdansk|Phoenix|Fraser Island|Colombo|Seattle|Puglia|Cancun|Hue|Odessa|Curitiba|Fort Lauderdale|Aswan,8,Zanzibar|Taipei|Marseille|Sarajevo|Quebec City|San Cristobal|Palawan|Honolulu,0.516,0.578,0.46,0.491,0.288,0.0,0.682,0.66,0.583,0.489,0.257,0.723,0.248,0.5666666666666667
U00064,Budget Backpacker,27,Female,Singaporean,Singapore,30-70k,2,28,50.0,1400.0,Budget Hotel,Friends,Road trips,7,Mediterranean/Warm,architecture|art_galleries|beaches|food_tours|live_music|museums,0.763,0.736,0.601,0.709,0.074,0.0,0.832,0.683,0.218,0.171,0.442,1.0,5,5,Hobart|Lugano|Guilin|Crete|Búzios,4,Sardinia|Chengdu|Dakar|Kraków,0.763,0.736,0.601,0.709,0.074,0.0,0.832,0.683,0.218,0.171,0.442,1.0,0.1,0.4666666666666667
U00065,Family Vacationer,34,Male,German,Germany,30-70k,2,7,239.0,1673.0,Budget Hotel,Mixed group,Trains preferred,7,Mediterranean/Warm,art_galleries|beaches|local_markets|photography|temples|wildlife|yoga_wellness,0.312,0.678,0.629,0.144,0.002,1.0,0.73,0.536,0.569,0.127,0.52,1.0,2,2,Zanzibar|Victoria,4,Ladakh|Halifax|Dhaka|Cappadocia,0.312,0.678,0.629,0.144,0.002,1.0,0.73,0.536,0.569,0.127,0.52,1.0,0.478,0.11666666666666667
U00066,Cultural Explorer,40,Male,Other,Other,70-150k,2,9,192.0,1728.0,Luxury Hotel,Solo,Any,0,Temperate/Mild,architecture|beaches|temples,0.19,1.0,0.217,0.117,0.032,0.072,0.772,0.906,0.35,0.0,0.4,0.911,1,2,San Diego|New York,9,Sydney|Podgorica|Fort Lauderdale|Launceston|Zagreb|Tallinn|Aswan|Guimarães|Banff,0.19,1.0,0.217,0.117,0.032,0.072,0.772,0.906,0.35,0.0,0.4,0.911,0.384,0.15
U00067,Luxury Traveler,61,Male,German,Germany,150k+,3,6,817.0,4902.0,Mid-range Hotel,Mixed group,Road trips,0,Mediterranean/Warm,food_tours|local_markets|shopping|wine_tasting|yoga_wellness,0.22,0.529,0.765,0.344,0.941,0.554,0.456,1.0,0.803,0.374,0.223,0.128,5,5,Warsaw|Chiang Mai|Braga|Los Cabos|Búzios,4,Fraser Island|Lake Tahoe|Jaipur|Johannesburg,0.22,0.529,0.765,0.344,0.941,0.554,0.456,1.0,0.803,0.374,0.223,0.128,1.634,0.1
U00068,Family Vacationer,32,Female,Australian,Australia,70-150k,2,16,245.0,3920.0,Luxury Hotel,Friends,Road trips,0,Any/Flexible,food_tours|hiking|historical_sites|photography,0.354,0.567,0.797,0.235,0.079,1.0,0.569,0.696,0.647,0.417,0.495,0.88,8,8,Zermatt|Davao|San José|Zanzibar Town|London|Johannesburg|Santo Domingo|Rostock,9,Varanasi|Heidelberg|Amman|Tunis|Valencia|Ronda|Santa Marta|Hue|Bagan,0.354,0.567,0.797,0.235,0.079,1.0,0.569,0.696,0.647,0.417,0.495,0.88,0.49,0.26666666666666666
U00069,Family Vacationer,38,Male,Other,Other,30-70k,1,19,323.0,6137.0,Luxury Hotel,Friends,Flights only,14,Mediterranean/Warm,art_galleries|beaches|food_tours|hiking|historical_sites|local_markets|museums,0.595,0.564,0.803,0.199,0.0,0.994,0.655,1.0,0.522,0.074,0.536,1.0,2,2,Beijing|Detroit,9,Zanzibar|Taipei|Skopje|Antigua|Kuwait City|Seville|Da Lat|Palermo|Trondheim,0.595,0.564,0.803,0.199,0.0,0.994,0.655,1.0,0.522,0.074,0.536,1.0,0.646,0.31666666666666665
U00070,Family Vacationer,38,Male,American,USA,30-70k,1,16,199.0,3184.0,Budget Hotel,Friends,Trains preferred,180,Mediterranean/Warm,beaches|cycling|museums|photography|temples,0.403,0.646,0.78,0.079,0.153,0.865,0.708,0.491,0.456,0.0,0.387,0.805,3,3,Great Barrier Reef|Kuwait City|Khiva,3,Zagreb|Dublin|Anchorage,0.403,0.646,0.78,0.079,0.153,0.865,0.708,0.491,0.456,0.0,0.387,0.805,0.398,0.26666666666666666
U00071,Luxury Traveler,39,Male,British,UK,30-70k,5,12,590.0,7080.0,Airbnb/VRBO,Family,Road trips,7,Mediterranean/Warm,food_tours|local_markets|museums|nightlife|photography|wine_tasting,0.345,0.44,0.849,0.648,1.0,0.166,0.354,0.967,0.497,0.217,0.414,0.004,6,6,Santa Cruz de la Sierra|Amsterdam|Chicago|Pisa|Dar es Salaam|Marseille,4,Bandung|Maastricht|Antigua|Bruges,0.345,0.44,0.849,0.648,1.0,0.166,0.354,0.967,0.497,0.217,0.414,0.004,1.18,0.2
U00072,Adventure Seeker,35,Male,Italian,Italy,30-70k,2,16,60.0,960.0,Budget Hotel,Partner,Flights only,90,Tropical/Hot,hiking|local_markets|wildlife,1.0,0.187,0.186,0.154,0.068,0.073,0.949,0.678,0.627,0.167,0.448,1.0,16,15,Bruges|Melbourne|Calgary|Turin|Baños|Granada|Kairouan|San Cristobal|Medellín|Vilnius|Tartu|Porto|Santa Cruz de la Sierra|Bratislava|Johannesburg,6,Plovdiv|Khiva|Tehran|Nelson|Crete|Constanta,1.0,0.187,0.186,0.154,0.068,0.073,0.949,0.678,0.627,0.167,0.448,1.0,0.12,0.26666666666666666
U00073,Weekend Tripper,30,Female,American,USA,70-150k,11,3,231.0,693.0,Budget Hotel,Mixed group,Road trips,7,Mediterranean/Warm,art_galleries|historical_sites|live_music|local_markets|museums|nightlife|photography,0.05,0.793,0.416,0.738,0.619,0.174,0.353,0.764,0.749,0.263,0.753,0.187,10,10,Arica|Bocas del Toro|Gjirokastër|Sofia|Ljubljana|Yaoundé|Hanoi|Lübeck|Asunción|San Sebastián,3,Chiang Mai|San Diego|Galway,0.05,0.793,0.416,0.738,0.619,0.174,0.353,0.764,0.749,0.263,0.753,0.187,0.462,0.05
U00074,Digital Nomad,31,Female,Indian,India,30-70k,11,38,68.0,2584.0,Budget Hotel,Solo,Road trips,0,Mediterranean/Warm,food_tours|historical_sites|local_markets|wildlife,0.446,0.864,0.612,0.264,0.0,0.149,0.432,0.702,0.439,0.615,0.661,1.0,5,5,Maun|Calgary|Tromsø|Islamabad|Monterrey,8,Miami|Salta|Philadelphia|Dhaka|Panama City|Ronda|Yogyakarta|Córdoba,0.446,0.864,0.612,0.264,0.0,0.149,0.432,0.702,0.439,0.615,0.661,1.0,0.136,0.6333333333333333
U00075,Budget Backpacker,20,Female,American,USA,<30k,3,23,22.0,506.0,Hostel,Solo,Flights only,14,Any/Flexible,architecture|hiking|historical_sites|museums|temples,0.818,0.558,0.435,0.39,0.0,0.0,0.755,0.736,0.249,0.179,0.418,0.815,4,5,Cape Town|Great Barrier Reef|Brussels|Khiva|Samarkand,7,Lautoka|Sintra|Catania|Luxembourg City|Charleston|Constanta|Manila,0.818,0.558,0.435,0.39,0.0,0.0,0.755,0.736,0.249,0.179,0.418,0.815,0.044,0.38333333333333336
U00076,Cultural Explorer,53,Male,American,USA,30-70k,3,8,117.0,936.0,Boutique Hotel,Friends,Any,7,Any/Flexible,architecture|food_tours|museums|photography|temples|wildlife|wine_tasting,0.33,0.866,0.169,0.256,0.429,0.258,0.571,0.971,0.685,0.354,0.484,0.63,5,5,Durban|Venice|Osaka|Guilin|Islamabad,3,Santa Cruz de la Sierra|Leipzig|Tirana,0.33,0.866,0.169,0.256,0.429,0.258,0.571,0.971,0.685,0.354,0.484,0.63,0.234,0.13333333333333333
U00077,Cultural Explorer,34,Female,French,France,30-70k,4,10,206.0,2060.0,Airbnb/VRBO,Friends,Road trips,60,Mediterranean/Warm,art_galleries|historical_sites|local_markets|photography|temples,0.464,0.948,0.468,0.437,0.517,0.451,0.386,0.878,0.46,0.395,0.688,0.264,2,2,Hualien|Ubud,9,Amman|Memphis|Ushuaia|Oaxaca|Maun|Helsinki|Stockholm|Ljubljana|Lugano,0.464,0.948,0.468,0.437,0.517,0.451,0.386,0.878,0.46,0.395,0.688,0.264,0.412,0.16666666666666666
U00078,Budget Backpacker,21,Male,American,USA,<30k,2,28,43.0,1204.0,Budget Hotel,Solo,Road trips,0,Any/Flexible,art_galleries|hiking|historical_sites|museums|nightlife|temples|wildlife,0.937,0.626,0.484,0.398,0.101,0.0,0.864,0.312,0.393,0.275,0.561,0.911,2,2,Ankara|San Cristobal,10,Brisbane|Gotland|Dhaka|Rovaniemi|Bled|Macau|Amman|Chengdu|Puglia|Savusavu,0.937,0.626,0.484,0.398,0.101,0.0,0.864,0.312,0.393,0.275,0.561,0.911,0.086,0.4666666666666667
U00079,Luxury Traveler,60,Female,Italian,Italy,30-70k,5,7,775.0,5425.0,Mid-range Hotel,Family,Flights only,0,Tropical/Hot,food_tours|local_markets|wine_tasting,0.044,0.605,0.594,0.391,0.772,0.435,0.425,0.939,0.373,0.204,0.458,0.34,14,15,Banff|Manchester|Edmonton|Koh Lanta|Baku|Crete|Lapland|Salt Lake City|Paris|Gold Coast|Montevideo|El Chaltén|Rio de Janeiro|Nuremberg|Varanasi,10,Galle|Bangkok|Taupo|Menorca|Kyiv|Lagos|Oaxaca City|Stone Town|Yamoussoukro|Quito,0.044,0.605,0.594,0.391,0.772,0.435,0.425,0.939,0.373,0.204,0.458,0.34,1.55,0.11666666666666667
U00080,Adventure Seeker,24,Male,Japanese,Japan,30-70k,2,12,127.0,1524.0,Airbnb/VRBO,Mixed group,Road trips,14,Mediterranean/Warm,cycling|food_tours|hiking|local_markets|photography|wildlife|yoga_wellness,0.897,0.442,0.586,0.39,0.0,0.0,0.921,0.542,0.511,0.142,0.753,1.0,9,8,Chengdu|Ladakh|Granada|Nagasaki|Ghent|Sarajevo|Budapest|Lusaka,6,Tucson|Rome|Reykjavik|Nara|Lima|Oaxaca,0.897,0.442,0.586,0.39,0.0,0.0,0.921,0.542,0.511,0.142,0.753,1.0,0.254,0.2
U00081,Budget Backpacker,20,Female,Chinese,China,30-70k,2,25,45.0,1125.0,Mid-range Hotel,Solo,Trains preferred,14,Mediterranean/Warm,architecture|food_tours|nightlife|wildlife,0.694,0.666,0.589,0.556,0.194,0.037,0.789,0.642,0.445,0.272,0.532,0.842,3,3,Cuzco|Toronto|Abu Dhabi,6,Washington DC|Fukuoka|Cancun|Heidelberg|Barcelona|Nashville,0.694,0.666,0.589,0.556,0.194,0.037,0.789,0.642,0.445,0.272,0.532,0.842,0.09,0.4166666666666667
U00082,Weekend Tripper,46,Female,American,USA,150k+,8,3,117.0,351.0,Airbnb/VRBO,Solo,Flights only,60,Tropical/Hot,architecture|art_galleries|food_tours|live_music|wildlife|wine_tasting,0.235,0.668,0.347,0.494,0.429,0.443,0.354,1.0,0.597,0.148,0.401,0.39,0,0,,9,Ha Long|Asturias|Barcelona|Singapore|Fort Lauderdale|Manchester|Hobart|Lima|Sao Paulo,0.235,0.668,0.347,0.494,0.429,0.443,0.354,1.0,0.597,0.148,0.401,0.39,0.234,0.05
U00083,Family Vacationer,42,Female,Spanish,Spain,70-150k,2,11,171.0,1881.0,Airbnb/VRBO,Family,Flights only,180,Any/Flexible,cycling|food_tours|local_markets|museums|photography,0.399,0.778,0.652,0.154,0.0,0.867,0.573,0.85,0.517,0.265,0.321,0.951,2,2,Eindhoven|Leipzig,6,York|Minneapolis|Hiroshima|Zakynthos|Ubud|Iquitos,0.399,0.778,0.652,0.154,0.0,0.867,0.573,0.85,0.517,0.265,0.321,0.951,0.342,0.18333333333333332
U00084,Adventure Seeker,36,Female,American,USA,30-70k,5,14,81.0,1134.0,Budget Hotel,Mixed group,Flights only,0,Cold/Snow,photography|skiing|wildlife,0.88,0.411,0.162,0.229,0.378,0.133,0.783,0.62,0.521,0.175,0.545,0.834,16,19,Lucca|Great Barrier Reef|Pretoria|Port of Spain|San Cristobal|San José|Strasbourg|Frankfurt|Ubud|Jeju Island|Richmond|Murmansk|Detroit|La Palma|Cozumel|Kangaroo Island|Brussels|Fukuoka|Puglia,10,Rotorua|Toronto|Los Angeles|Minneapolis|Guilin|Baños|Kuala Lumpur|Krabi|Heidelberg|Halifax,0.88,0.411,0.162,0.229,0.378,0.133,0.783,0.62,0.521,0.175,0.545,0.834,0.162,0.23333333333333334
U00085,Budget Backpacker,27,Male,Japanese,Japan,30-70k,3,27,23.0,621.0,Hostel,Family,Trains preferred,30,Tropical/Hot,architecture|art_galleries|hiking|historical_sites|photography|wildlife,1.0,0.627,0.37,0.287,0.038,0.105,1.0,0.529,0.344,0.134,0.482,0.954,28,39,Leipzig|Los Cabos|Valparaíso|Chefchaouen|Utrecht|Yellowstone National Park|San Diego|Boston|Almaty|Verona|Tuscany|Da Lat|Tashkent|Nazca|Los Angeles|San Salvador|Barcelona|Montreal|Austin|Charlotte|Seattle|Goa|Asunción|Santo Domingo|Hvar|Malé|Yogyakarta|Toronto|Dubai|Milan|Thessaloniki|Accra|Playa del Carmen|Cebu|Trondheim|Bucharest|Cuenca|Isle of Skye|La Palma,5,Osaka|Aswan|Richmond|Wadi Rum|Halifax,1.0,0.627,0.37,0.287,0.038,0.105,1.0,0.529,0.344,0.134,0.482,0.954,0.046,0.45
U00086,Adventure Seeker,36,Female,French,France,30-70k,3,13,128.0,1664.0,Mid-range Hotel,Solo,Any,7,Tropical/Hot,architecture|cycling|hiking|historical_sites|skiing|volunteering|wildlife,1.0,0.445,0.202,0.117,0.148,0.413,1.0,0.592,0.373,0.094,0.187,0.932,7,8,Budapest|Great Barrier Reef|Chicago|Maun|Lisbon|Vilamoura|Manchester|Colombo,8,Machu Picchu|Muscat|Almaty|Suzhou|Nafplio|Bandung|Sao Paulo|Asunción,1.0,0.445,0.202,0.117,0.148,0.413,1.0,0.592,0.373,0.094,0.187,0.932,0.256,0.21666666666666667
U00087,Weekend Tripper,37,Female,Other,Other,30-70k,9,3,332.0,996.0,Airbnb/VRBO,Friends,Any,7,Any/Flexible,art_galleries|beaches|food_tours|live_music|local_markets|photography|volunteering,0.17,0.514,0.473,0.598,0.582,0.495,0.065,0.582,0.437,0.0,0.491,0.593,2,2,York|Savannah,9,Edmonton|Maastricht|Nazca|Bagan|Chiang Mai|Naples|Ushuaia|New York City|Braga,0.17,0.514,0.473,0.598,0.582,0.495,0.065,0.582,0.437,0.0,0.491,0.593,0.664,0.05
U00088,Cultural Explorer,44,Female,Australian,Australia,30-70k,4,11,82.0,902.0,Luxury Hotel,Solo,Flights only,90,Mediterranean/Warm,food_tours|local_markets|museums|nightlife|temples,0.51,0.941,0.177,0.365,0.208,0.379,0.378,0.637,0.283,0.214,0.246,0.589,1,1,Murmansk,6,York|St Ives|Kolkata|Kathmandu|Palawan|Antwerp,0.51,0.941,0.177,0.365,0.208,0.379,0.378,0.637,0.283,0.214,0.246,0.589,0.164,0.18333333333333332
U00089,Adventure Seeker,41,Male,American,USA,150k+,3,13,68.0,884.0,Boutique Hotel,Friends,Flights only,90,Mediterranean/Warm,historical_sites|photography|temples|water_sports|wildlife,0.775,0.434,0.513,0.241,0.151,0.219,0.831,0.568,0.59,0.25,0.477,0.722,8,9,Isle of Skye|Queenstown|Salalah|Nuwara Eliya|Fraser Island|Doha|San Pedro de Atacama|Viña del Mar|Jaipur,5,Amsterdam|Dunedin|Seychelles|Cornwall|Riga,0.775,0.434,0.513,0.241,0.151,0.219,0.831,0.568,0.59,0.25,0.477,0.722,0.136,0.21666666666666667
U00090,Budget Backpacker,24,Male,Other,Other,<30k,1,25,46.0,1150.0,Hostel,Mixed group,Any,60,Mediterranean/Warm,beaches|food_tours|hiking|historical_sites|museums|nightlife|yoga_wellness,0.932,0.478,0.476,0.461,0.0,0.0,0.922,0.495,0.292,0.407,0.454,0.979,2,2,San Andrés|Guimarães,10,Glasgow|Bratislava|Siwa Oasis|Kyiv|Lviv|El Chaltén|Pittsburgh|San Cristóbal de las Casas|Tulum|Zanzibar Town,0.932,0.478,0.476,0.461,0.0,0.0,0.922,0.495,0.292,0.407,0.454,0.979,0.092,0.4166666666666667
U00091,Digital Nomad,34,Female,American,USA,70-150k,9,44,124.0,5456.0,Camping/Glamping,Solo,Any,60,Mediterranean/Warm,architecture|art_galleries|food_tours|historical_sites|museums|photography|wildlife,0.468,0.513,0.249,0.509,0.053,0.0,0.533,0.725,0.618,0.851,0.586,0.892,5,5,Sapporo|Córdoba|Tuscany|Chiang Mai|Varanasi,4,Macau|Tucson|Pretoria|Tehran,0.468,0.513,0.249,0.509,0.053,0.0,0.533,0.725,0.618,0.851,0.586,0.892,0.248,0.7333333333333333
U00092,Digital Nomad,38,Male,American,USA,30-70k,9,42,69.0,2898.0,Luxury Hotel,Solo,Any,30,Tropical/Hot,beaches|food_tours|live_music|local_markets|temples,0.181,0.617,0.691,0.533,0.243,0.0,0.683,0.986,0.282,0.671,0.312,0.618,10,11,Lyon|Phnom Penh|Saaremaa Island|Harbin|Pisa|Alexandria|Reykjavík|Bukhara|Ajaccio|San Jose|Sydney,4,Bariloche|Manama|Pittsburgh|Taipei,0.181,0.617,0.691,0.533,0.243,0.0,0.683,0.986,0.282,0.671,0.312,0.618,0.138,0.7
U00093,Adventure Seeker,26,Male,American,USA,30-70k,4,13,121.0,1573.0,Camping/Glamping,Solo,Trains preferred,30,Mediterranean/Warm,hiking|historical_sites|museums|nightlife|skiing|yoga_wellness,1.0,0.198,0.091,0.171,0.15,0.327,0.766,0.44,0.545,0.401,0.313,0.619,9,12,Hobart|Krabi|San Antonio|Philadelphia|Nagasaki|Salt Lake City|Iquitos|Gdansk|Krakow|Maun|Aswan|Tirana,7,Zion National Park|Baltimore|Riga|Cuzco|Lima|Arica|Chiang Mai,1.0,0.198,0.091,0.171,0.15,0.327,0.766,0.44,0.545,0.401,0.313,0.619,0.242,0.21666666666666667
U00094,Family Vacationer,30,Male,Dutch,Netherlands,30-70k,2,14,127.0,1778.0,Resort,Friends,Road trips,0,Tropical/Hot,beaches|hiking|historical_sites|temples,0.595,0.832,0.969,0.0,0.126,0.796,0.646,0.826,0.558,0.0,0.501,0.878,5,5,Surabaya|Bagan|Machu Picchu|Osaka|Arica,10,Tuscany|Galway|Oaxaca City|Mexico City|Turin|Perth|Búzios|Phnom Penh|Hiroshima|Monteverde,0.595,0.832,0.969,0.0,0.126,0.796,0.646,0.826,0.558,0.0,0.501,0.878,0.254,0.23333333333333334
U00095,Weekend Tripper,49,Male,Brazilian,Brazil,150k+,9,2,155.0,310.0,Luxury Hotel,Family,Any,180,Any/Flexible,beaches|food_tours|live_music|local_markets|nightlife|yoga_wellness,0.32,0.877,0.687,0.774,0.48,0.33,0.41,0.813,0.864,0.0,0.091,0.431,5,5,Varanasi|Valletta|Vancouver Island|Phnom Penh|Hallstatt,6,Anchorage|Detroit|Salt Lake City|Malé|Suzhou|Kaunas,0.32,0.877,0.687,0.774,0.48,0.33,0.41,0.813,0.864,0.0,0.091,0.431,0.31,0.03333333333333333
U00096,Digital Nomad,34,Female,Canadian,Canada,<30k,11,19,104.0,1976.0,Hostel,Solo,Road trips,0,Tropical/Hot,beaches|historical_sites|temples,0.588,0.678,0.495,0.303,0.0,0.182,0.69,0.626,0.364,0.751,0.148,1.0,8,8,Linz|Bruges|Melbourne|Plitvice Lakes|Wadi Rum|Utrecht|Rosario|Miami,4,Ottawa|New York City|Madeira|Nantes,0.588,0.678,0.495,0.303,0.0,0.182,0.69,0.626,0.364,0.751,0.148,1.0,0.208,0.31666666666666665
